_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Daawat Family Garden Restaurant & Bar""","""600""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/daawat-family-garden-restaurant-bar-waluj/info""","""32""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""12"""
"""Spice Tree Family Restaurant""","""500""","""North Indian,Chinese""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/spice-tree-family-restaurant-gadia-vihar/info""","""32""","""Quick Bites""","""32pm to 112pm(Mon),33pm to 113pm(Tue),33pm...""","""Average""","""3.4""","""14"""
"""Swad-E-Sindh""","""400""","""North Indian""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/swad-e-sindh-1-usmanpura/info""","""32""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""14"""
"""Cafe Ttmm""","""200""","""Fast Food""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/cafe-ttmm-nirala-bazar/info""","""32""","""Quick Bites""","""930am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Amritsar Punjabi""","""900""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-amritsar-punjabi-cidco/info""","""33""","""Casual Dining""","""24""","""Good""","""3.7""","""19"""
"""Krispy Kream The Cake Shop""","""300""","""Bakery,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/krispy-kream-the-cake-shop-cidco/info""","""33""","""Bakery""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""GARNISH""","""300""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/garnish-cidco/info""","""33""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""16"""
"""Nandadeep's Floating Spirit""","""400""","""North Indian,Chinese""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/nandadeeps-floating-spirit-harsul/info""","""33""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""16"""
"""Swad Maharashtracha""","""200""","""North Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/swad-maharashtracha-1-gadia-vihar/info""","""33""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""7"""
"""Cafe Crush""","""150""","""Pizza,Burger""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/cafe-crush-cidco/info""","""33""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.8""","""5"""
"""Hira Pav Bhaji""","""200""","""Fast Food""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/hira-pav-bhaji-nirala-bazar/info""","""33""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Tasty Zone""","""150""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tasty-zone-cidco/info""","""33""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Twisty Potato""","""150""","""Fast Food,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/twisty-potato-cidco/info""","""33""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""18"""
"""Onkar's Momos & Snacks Corner""","""150""","""Fast Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/onkars-momos-snacks-corner-usmanpura/info""","""33""","""none""","""4pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Vrindavan Pure Veg""","""450""","""North Indian,Chinese,South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/vrindavan-pure-veg-cidco/info""","""33""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Average""","""3.2""","""16"""
"""Smiley Bakers""","""100""","""Bakery""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/smiley-bakers-1-waluj/info""","""33""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""5"""
"""Cafe What's Up""","""300""","""Cafe""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/cafe-whats-up-ulkanagari/info""","""33""","""Café""","""10am to 11pm(Mon-Sun)""","""Average""","""2.7""","""16"""
"""Baba Cake Shop""","""300""","""Bakery""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/baba-cake-shop-cidco/info""","""33""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""17"""
"""Castle Executive""","""700""","""North Indian""","""Aurangabad""","""Nyay Nagar""","""https://www.zomato.com/aurangabad/castle-executive-nyay-nagar/info""","""33""","""Casual Dining""","""11am to 3pm,7pm to 11pm(Mon-Sun)""","""Good""","""3.6""","""22"""
"""Waffle House""","""300""","""Desserts""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/waffle-house-usmanpura/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Lalaji Veg & NonVeg""","""350""","""Chinese,Mughlai,Biryani""","""Aurangabad""","""Chikalthana""","""https://www.zomato.com/aurangabad/hotel-lalaji-veg-nonveg-chikalthana/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""18"""
"""Roll Station""","""200""","""Rolls""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/roll-station-cidco/info""","""34""","""none""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""16"""
"""Ajanta Mithai and Dry fruits""","""200""","""Desserts""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/ajanta-mithai-and-dry-fruits-shahgunj/info""","""34""","""Dessert Parlor""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""8"""
"""Creamy Nuts""","""200""","""Beverages,Sandwich""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/creamy-nuts-usmanpura/info""","""34""","""Café""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Chul""","""650""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/chul-1-cidco/info""","""34""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Good""","""3.8""","""19"""
"""Cafe Jack N Jill""","""350""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/cafe-jack-n-jill-cidco/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""15"""
"""Salim Jajeera Restaurant""","""250""","""North Indian,Chinese""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/salim-jajeera-restaurant-nirala-bazar/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""8"""
"""Cafe Creme""","""300""","""Cafe,Desserts""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/cafe-creme-ulkanagari/info""","""34""","""Café""","""11am to 11pm(Mon-Sun)""","""Poor""","""2.3""","""17"""
"""Sagar Soda & Lassi""","""150""","""Beverages""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sagar-soda-lassi-cidco/info""","""34""","""Beverage Shop""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""11"""
"""Shabri Thalipeeth Center""","""400""","""North Indian,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/shabri-thalipeeth-center-cidco/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""14"""
"""Shagun Executive Restaurant""","""450""","""North Indian,Chinese,South Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/shagun-executive-restaurant-nirala-bazar/info""","""34""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Average""","""2.6""","""10"""
"""Hotel Palkhi""","""500""","""North Indian,South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-palkhi-cidco/info""","""34""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""19"""
"""Maratha Palace Family Restaurant""","""500""","""Maharashtrian""","""Aurangabad""","""Sindhi Colony""","""https://www.zomato.com/aurangabad/maratha-palace-family-restaurant-sindhi-colony/info""","""34""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Fiza Hotel""","""550""","""North Indian,Chinese,Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/fiza-hotel-cidco/info""","""34""","""Casual Dining""","""9am to 1130pm(Mon-Sun)""","""Average""","""3.2""","""13"""
"""Gharonda Restaurant & Bar""","""700""","""North Indian,Chinese""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/gharonda-restaurant-bar-nirala-bazar/info""","""35""","""Casual Dining""","""11am to 1130pm(Mon-Sun)""","""Average""","""3.4""","""13"""
"""Riviera Celebration Restaurant""","""600""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/riviera-celebration-restaurant-cidco/info""","""35""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""15"""
"""Red N Black""","""800""","""Cafe,North Indian""","""Aurangabad""","""Akashwani""","""https://www.zomato.com/aurangabad/red-n-black-akashwani/info""","""35""","""Café""","""10am to 11pm(Mon-Sun)""","""Good""","""3.6""","""12"""
"""Punjab Shahi Chat""","""150""","""Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/punjab-shahi-chat-cidco/info""","""35""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Punjabi Rasoi""","""650""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/punjabi-rasoi-cidco/info""","""35""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Average""","""3.4""","""10"""
"""Abhinandan""","""800""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/abhinandan-cidco/info""","""35""","""Casual Dining""","""12noon to 3pm,7pm to 11pm(Mon-Sun)""","""Average""","""3.2""","""9"""
"""Vrindavan Dinning Hall""","""400""","""Gujarati,Maharashtrian,Rajasthani""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/vrindavan-dinning-hall-midc/info""","""35""","""Casual Dining""","""11am to 330pm,7pm to 11pm(Mon-Sun)""","""Average""","""3.4""","""11"""
"""Mast Banarasi Paan""","""100""","""Paan""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mast-banarasi-paan-cidco/info""","""35""","""Paan Shop""","""10am to 11pm(Mon-Sun)""","""Average""","""3.4""","""7"""
"""Kwality Oven Fresh""","""150""","""Bakery""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/kwality-oven-fresh-shahgunj/info""","""35""","""Bakery""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""5"""
"""Fresh Cake Zone""","""250""","""Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/fresh-cake-zone-cidco/info""","""35""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Sairaj Bar & Garden Restaurant""","""500""","""North Indian,Chinese""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/sairaj-bar-garden-restaurant-waluj/info""","""35""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""4"""
"""HOTEL NATRAJ""","""400""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-natraj-cidco/info""","""35""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""18"""
"""Zaika Dum Briyani""","""400""","""Biryani""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/zaika-dum-briyani-cidco/info""","""35""","""Quick Bites""","""1130am to 1130pm(Mon-Sun)""","""Average""","""3.2""","""17"""
"""New Sawaji Maratha Veg & Nonveg""","""300""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/new-sawaji-maratha-veg-nonveg-cidco/info""","""35""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.4""","""12"""
"""Hotel Great Savera""","""200""","""Biryani,Mughlai""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/hotel-great-savera-nirala-bazar/info""","""35""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""New Aurangabad Pan Center""","""150""","""Paan""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/new-aurangabad-pan-center-cidco/info""","""36""","""Paan Shop""","""8am to 11pm(Mon-Sun)""","""Average""","""3.2""","""5"""
"""Karnival""","""600""","""North Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/karnival-gadia-vihar/info""","""36""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Spicy Chinese Fast Food""","""250""","""Chinese,Fast Food""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/spicy-chinese-fast-food-gadia-vihar/info""","""36""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""My Start Up Cafe""","""400""","""Cafe""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/my-start-up-cafe-cidco/info""","""36""","""Café""","""11am to 11pm(Mon-Sun)""","""Average""","""2.8""","""11"""
"""City Bakers""","""100""","""Desserts,Fast Food""","""Aurangabad""","""Gulmandi""","""https://www.zomato.com/aurangabad/city-bakers-gulmandi/info""","""36""","""Dessert Parlor""","""9am to 11pm(Mon-Sun)""","""Average""","""3.4""","""13"""
"""Orange Juice Bar""","""150""","""Juices,Ice Cream,Desserts""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/orange-juice-bar-cidco/info""","""36""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""13"""
"""Yours Cafe Shradda Restaurant""","""300""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/yours-cafe-shradda-restaurant-cidco/info""","""36""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Laxmi Mewad Bhojnalay""","""150""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/laxmi-mewad-bhojnalay-cidco/info""","""36""","""Quick Bites""","""1053am to 1155pm(Mon),10am to 11pm(Tue-Sun)""","""Not rated""","""-""","""-"""
"""J J Restaurant""","""200""","""South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/j-j-restaurant-cidco/info""","""36""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Tulip Multi Cuisine Restaurant""","""600""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-tulip-multi-cuisine-restaurant-cidco/info""","""36""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""12"""
"""Bamboo Veg Non Veg""","""500""","""North Indian,Chinese""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/bamboo-veg-non-veg-ulkanagari/info""","""36""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""17"""
"""Taisty Chinese""","""150""","""Chinese,Fast Food,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/taisty-chinese-cidco/info""","""36""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Good""","""3.6""","""16"""
"""The Coffee Shop""","""100""","""Fast Food,Beverages""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/the-coffee-shop-gadia-vihar/info""","""36""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Mansi Bakers""","""500""","""Bakery""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/mansi-bakers-cidco/info""","""36""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""8"""
"""The Real Spice Kitchen""","""450""","""Chinese,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-real-spice-kitchen-cidco/info""","""36""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Average""","""2.9""","""8"""
"""V Pan Mandir""","""50""","""Street Food,Beverages""","""Aurangabad""","""Mondha""","""https://www.zomato.com/aurangabad/v-pan-mandir-mondha/info""","""37""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Average""","""3.3""","""12"""
"""Khadya Jatra""","""150""","""North Indian,Hyderabadi""","""Aurangabad""","""Gulmandi""","""https://www.zomato.com/aurangabad/khadya-jatra-gulmandi/info""","""37""","""none""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""D Sutra - Hotel Manor""","""1500""","""Finger Food""","""Aurangabad""","""Hotel Manor-- Usmanpura""","""https://www.zomato.com/aurangabad/d-sutra-hotel-manor-usmanpura/info""","""37""","""Lounge""","""24""","""Average""","""3.3""","""8"""
"""Yara Di Gaddi""","""250""","""North Indian,Burger""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/yara-di-gaddi-cidco/info""","""37""","""Food Truck""","""6pm to 11pm(Mon-Sun)""","""Average""","""3.4""","""10"""
"""Hotel Sher-A-Punjab""","""500""","""North Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/hotel-sher-a-punjab-gadia-vihar/info""","""37""","""Casual Dining""","""1230pm to 1130pm(Mon-Sun)""","""Average""","""3.0""","""10"""
"""Cafe Enroute and Resto""","""250""","""Fast Food,American,Beverages""","""Aurangabad""","""Nyay Nagar""","""https://www.zomato.com/aurangabad/cafe-enroute-and-resto-nyay-nagar/info""","""37""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Cafe Refresho""","""200""","""Cafe""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/cafe-refresho-ulkanagari/info""","""37""","""none""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""6"""
"""Wat-a-Biryani""","""500""","""Biryani,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/wat-a-biryani-cidco/info""","""37""","""none""","""11am to 1130pm(Mon-Sun)""","""Average""","""2.8""","""9"""
"""New Shreyas Corner""","""350""","""Fast Food,Desserts""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/new-shreyas-corner-nirala-bazar/info""","""37""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Gokul  Vrindavan Sweets""","""200""","""Mithai""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/gokul-vrindavan-sweets-cidco/info""","""37""","""Sweet Shop""","""11am to 11pm(Mon-Sun)""","""Average""","""2.8""","""14"""
"""Hotel Peshwa Park""","""500""","""North Indian""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/hotel-peshwa-park-ulkanagari/info""","""37""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Yesha's Breakfast Junction""","""200""","""Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/yeshas-breakfast-junction-cidco/info""","""37""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Eshita's Corn N Cream""","""350""","""Fast Food,Ice Cream""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/eshitas-corn-n-cream-cidco/info""","""37""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""The Mom's kitchen""","""350""","""Chinese,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-moms-kitchen-cidco/info""","""37""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""15"""
"""Hotel Dream Line""","""800""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/hotel-dream-line-waluj/info""","""37""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Rajkamal""","""400""","""Ice Cream""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/rajkamal-cidco/info""","""38""","""Dessert Parlor""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""7"""
"""Sweet Heart Family Restaurant""","""300""","""North Indian,Chinese,Mughlai""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sweet-heart-family-restaurant-cidco/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""6"""
"""Tawa Spot""","""150""","""Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tawa-spot-cidco/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Arabian Grill BBQ""","""450""","""North Indian,Mughlai""","""Aurangabad""","""Jaswantpura""","""https://www.zomato.com/aurangabad/arabian-grill-bbq-jaswantpura/info""","""38""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Majha Kolhapuri Vadapao""","""300""","""Maharashtrian,Street Food""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/majha-kolhapuri-vadapao-ulkanagari/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Shakti Fast Food And Kabab Corner""","""400""","""North Indian,Kebab""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/shakti-fast-food-and-kabab-corner-cidco/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""8"""
"""Jai Bhawani Veg Thali""","""300""","""South Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/jai-bhawani-veg-thali-cidco/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.9""","""5"""
"""The Five Elements - The One Hotel""","""500""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-five-elements-the-one-hotel-cidco/info""","""38""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Average""","""3.2""","""9"""
"""Hotel Shivneri""","""600""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-shivneri-cidco/info""","""38""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""8"""
"""Desi Tadka""","""600""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/desi-tadka-waluj/info""","""38""","""Dhaba""","""9am to 11pm(Mon-Sun)""","""Average""","""3.0""","""9"""
"""Oven Bake""","""120""","""Bakery,Pizza""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/oven-bake-cidco/info""","""38""","""Bakery""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Chination""","""500""","""Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/chination-cidco/info""","""38""","""none""","""11am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Pruthvi Bar & Restaurant""","""400""","""North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/pruthvi-bar-restaurant-nirala-bazar/info""","""38""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""7"""
"""Red Chilli Executive""","""300""","""Hyderabadi""","""Aurangabad""","""Jaswantpura""","""https://www.zomato.com/aurangabad/red-chilli-executive-jaswantpura/info""","""38""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""11"""
"""Sharveen Classic Inn""","""400""","""North Indian,South Indian,Chinese""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/sharveen-classic-inn-waluj/info""","""38""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Average""","""3.2""","""8"""
"""Ashoka Restaurant""","""250""","""Fast Food,North Indian""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/ashoka-restaurant-shahgunj/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel New Raigad""","""300""","""Maharashtrian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-new-raigad-cidco/info""","""39""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""11"""
"""Khandeshi Tadka""","""300""","""Indian""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/khandeshi-tadka-gadia-vihar/info""","""39""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.4""","""10"""
"""Hotel Chaupati Veg corner""","""100""","""Street Food,Fast Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/hotel-chaupati-veg-corner-usmanpura/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hotel Viraj""","""300""","""North Indian""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/hotel-viraj-waluj/info""","""39""","""Quick Bites""","""1130am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dalchini""","""200""","""North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/dalchini-cidco/info""","""39""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Maryam Tahari House""","""500""","""Biryani,North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/hotel-maryam-tahari-house-nirala-bazar/info""","""39""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""11"""
"""Hotel Krazy Corner""","""200""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/hotel-krazy-corner-cidco/info""","""39""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""A1 Laziz Pizza""","""300""","""Pizza""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/a1-laziz-pizza-shahgunj/info""","""39""","""Quick Bites""","""4pm to 1130pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Jagdamb Sandwich""","""200""","""Sandwich""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/jagdamb-sandwich-usmanpura/info""","""39""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Bageecha Restaurant""","""600""","""North Indian,Seafood""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/bageecha-restaurant-usmanpura/info""","""39""","""Casual Dining""","""11am to 1130pm(Mon-Sun)""","""Average""","""2.9""","""7"""
"""DHANAVI'S Healthy Bites""","""200""","""Healthy Food""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/dhanavis-healthy-bites-harsul/info""","""39""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
